,Unnamed: 0_otm,交易日期,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Unnamed: 0_atm,行权价_atm,成交量(手)_atm,到期剩余天数_atm,期权代码_atm,收盘价_atm,到期ETF收盘价_atm,现期ETF收盘价_atm,monthly_RV_atm,option_type_atm,期权收益率_atm,IV_atm,在值程度_atm,Unnamed: 0_itm,行权价_itm,成交量(手)_itm,到期剩余天数_itm,期权代码_itm,收盘价_itm,到期ETF收盘价_itm,现期ETF收盘价_itm,monthly_RV_itm,option_type_itm,期权收益率_itm,IV_itm,在值程度_itm,Return
188,2421,2018-05-24,2.75,52425.0,34,10001131.SH,0.03,2.465,2.655,0.1684137872353798,call,-0.8823529411764706,0.1980184981896877,1.04,596,2.65,6953.0,34,10001025.SH,0.06,2.465,2.655,0.1684137872353798,call,-0.8823529411764706,0.1688974118476808,1,2854,2.55,3532.0,34,10001273.SH,0.13,2.465,2.655,0.1684137872353798,call,-0.8823529411764706,0.1865211851936876,0.96,-0.03529411764705883
189,2421,2018-05-24,2.75,52425.0,34,10001131.SH,0.03,2.465,2.655,0.1684137872353798,call,-0.8823529411764706,0.1980184981896877,1.04,597,2.65,43726.0,34,10001167.SH,0.07,2.465,2.655,0.1684137872353798,call,-0.8823529411764706,0.1999864041576385,1,2854,2.55,3532.0,34,10001273.SH,0.13,2.465,2.655,0.1684137872353798,call,-0.8823529411764706,0.1865211851936876,0.96,-0.0176470588235294
190,2442,2018-05-25,2.75,6716.0,33,10001027.SH,0.02,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1650751467033028,1.04,598,2.65,9877.0,33,10001025.SH,0.06,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1734148456164896,1,2858,2.55,4295.0,33,10001273.SH,0.13,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1931114886574149,0.96,-0.02727272727272727
191,2442,2018-05-25,2.75,6716.0,33,10001027.SH,0.02,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1650751467033028,1.04,599,2.65,50271.0,33,10001167.SH,0.06,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1734148456164896,1,2858,2.55,4295.0,33,10001273.SH,0.13,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1931114886574149,0.96,-0.02727272727272727
192,2443,2018-05-25,2.75,57937.0,33,10001131.SH,0.02,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1650751467033028,1.04,598,2.65,9877.0,33,10001025.SH,0.06,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1734148456164896,1,2858,2.55,4295.0,33,10001273.SH,0.13,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1931114886574149,0.96,-0.02727272727272727
193,2443,2018-05-25,2.75,57937.0,33,10001131.SH,0.02,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1650751467033028,1.04,599,2.65,50271.0,33,10001167.SH,0.06,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1734148456164896,1,2858,2.55,4295.0,33,10001273.SH,0.13,2.465,2.654,0.1662344796515343,call,-0.9090909090909092,0.1931114886574149,0.96,-0.02727272727272727
194,2484,2018-05-29,2.75,6348.0,29,10001027.SH,0.02,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1757211269836425,1.04,602,2.65,13615.0,29,10001025.SH,0.06,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1843433517718016,1,2868,2.55,9304.0,29,10001273.SH,0.13,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.2047191297957301,0.96,-0.03103448275862069
195,2484,2018-05-29,2.75,6348.0,29,10001027.SH,0.02,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1757211269836425,1.04,603,2.65,74969.0,29,10001167.SH,0.06,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1843433517718016,1,2868,2.55,9304.0,29,10001273.SH,0.13,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.2047191297957301,0.96,-0.03103448275862069
196,2485,2018-05-29,2.75,47596.0,29,10001131.SH,0.02,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1757211269836425,1.04,602,2.65,13615.0,29,10001025.SH,0.06,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1843433517718016,1,2868,2.55,9304.0,29,10001273.SH,0.13,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.2047191297957301,0.96,-0.03103448275862069
197,2485,2018-05-29,2.75,47596.0,29,10001131.SH,0.02,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1757211269836425,1.04,603,2.65,74969.0,29,10001167.SH,0.06,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.1843433517718016,1,2868,2.55,9304.0,29,10001273.SH,0.13,2.465,2.655,0.1453937637225745,call,-1.0344827586206895,0.2047191297957301,0.96,-0.03103448275862069
198,2506,2018-05-30,2.7,13240.0,28,10001026.SH,0.03,2.465,2.6010000000000004,0.1538267747081988,call,-1.0714285714285714,0.2283751882000863,1.04,604,2.6,46832.0,28,10001239.SH,0.07,2.465,2.6010000000000004,0.1538267747081988,call,-1.0714285714285714,0.2339768895198702,1,2872,2.5,6143.0,28,10001279.SH,0.13,2.465,2.6010000000000004,0.1538267747081988,call,-1.0714285714285714,0.2271096034103632,0.96,-0.02142857142857142
199,2507,2018-05-30,2.7,73166.0,28,10001139.SH,0.03,2.465,2.6010000000000004,0.1538267747081988,call,-1.0714285714285714,0.2283751882000863,1.04,604,2.6,46832.0,28,10001239.SH,0.07,2.465,2.6010000000000004,0.1538267747081988,call,-1.0714285714285714,0.2339768895198702,1,2872,2.5,6143.0,28,10001279.SH,0.13,2.465,2.6010000000000004,0.1538267747081988,call,-1.0714285714285714,0.2271096034103632,0.96,-0.02142857142857142
200,2530,2018-05-31,2.75,10432.0,27,10001027.SH,0.02,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1868847137404084,1.04,605,2.65,11073.0,27,10001025.SH,0.06,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1990691487378179,1,2875,2.55,13978.0,27,10001273.SH,0.13,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.2270587606737911,0.96,-0.03333333333333333
201,2530,2018-05-31,2.75,10432.0,27,10001027.SH,0.02,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1868847137404084,1.04,606,2.65,91258.0,27,10001167.SH,0.06,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1990691487378179,1,2875,2.55,13978.0,27,10001273.SH,0.13,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.2270587606737911,0.96,-0.03333333333333333
202,2531,2018-05-31,2.75,49628.0,27,10001131.SH,0.02,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1868847137404084,1.04,605,2.65,11073.0,27,10001025.SH,0.06,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1990691487378179,1,2875,2.55,13978.0,27,10001273.SH,0.13,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.2270587606737911,0.96,-0.03333333333333333
203,2531,2018-05-31,2.75,49628.0,27,10001131.SH,0.02,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1868847137404084,1.04,606,2.65,91258.0,27,10001167.SH,0.06,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.1990691487378179,1,2875,2.55,13978.0,27,10001273.SH,0.13,2.465,2.651,0.1671773315266529,call,-1.1111111111111112,0.2270587606737911,0.96,-0.03333333333333333
204,2552,2018-06-01,2.75,6952.0,26,10001027.SH,0.02,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.1995309652946293,1.04,607,2.65,11305.0,26,10001025.SH,0.06,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2177905410685539,1,2880,2.55,11271.0,26,10001273.SH,0.12,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2140889752694964,0.96,-0.023076923076923064
205,2552,2018-06-01,2.75,6952.0,26,10001027.SH,0.02,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.1995309652946293,1.04,608,2.65,80280.0,26,10001167.SH,0.06,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2177905410685539,1,2880,2.55,11271.0,26,10001273.SH,0.12,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2140889752694964,0.96,-0.023076923076923064
206,2553,2018-06-01,2.75,35473.0,26,10001131.SH,0.02,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.1995309652946293,1.04,607,2.65,11305.0,26,10001025.SH,0.06,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2177905410685539,1,2880,2.55,11271.0,26,10001273.SH,0.12,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2140889752694964,0.96,-0.023076923076923064
207,2553,2018-06-01,2.75,35473.0,26,10001131.SH,0.02,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.1995309652946293,1.04,608,2.65,80280.0,26,10001167.SH,0.06,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2177905410685539,1,2880,2.55,11271.0,26,10001273.SH,0.12,2.465,2.643,0.1674395782905211,call,-1.1538461538461535,0.2140889752694964,0.96,-0.023076923076923064
208,2573,2018-06-05,2.8,3619.0,50,10001342.SH,0.04,2.609,2.696,0.1738867046632904,call,-0.6,0.1940385490363985,1.04,609,2.7,6810.0,50,10001340.SH,0.08,2.609,2.696,0.1738867046632904,call,-0.6,0.1954246245552897,1,2887,2.6,3371.0,50,10001338.SH,0.14,2.609,2.696,0.1738867046632904,call,-0.5614285714285718,0.1971064879759848,0.96,-0.006600000000000072
209,2585,2018-06-08,2.75,7645.0,47,10001341.SH,0.04,2.609,2.652,0.1676787912978495,call,-0.6382978723404256,0.1986981696142256,1.04,612,2.65,8967.0,47,10001339.SH,0.08,2.609,2.652,0.1676787912978495,call,-0.6382978723404256,0.1978523205231428,1,2904,2.55,840.0,47,10001337.SH,0.14,2.609,2.652,0.1676787912978495,call,-0.3693009118541026,0.1947947825888693,0.96,0.02489361702127669
210,2623,2018-06-21,2.7,35959.0,34,10001340.SH,0.02,2.609,2.592,0.1710638094243831,call,-0.8823529411764706,0.1775928907076417,1.04,620,2.6,26777.0,34,10001338.SH,0.06,2.609,2.592,0.1710638094243831,call,-0.7500000000000014,0.1938443870031237,1,2945,2.5,3522.0,34,10001336.SH,0.13,2.609,2.592,0.1710638094243831,call,-0.1425339366515838,0.2291307959040999,0.96,0.05382352941176486
211,2629,2018-06-22,2.7,26896.0,33,10001340.SH,0.03,2.609,2.5980000000000003,0.1710106818246442,call,-0.9090909090909092,0.2127874488969445,1.04,621,2.6,32087.0,33,10001338.SH,0.06,2.609,2.5980000000000003,0.1710106818246442,call,-0.7727272727272742,0.1871256951987445,1,2949,2.5,5047.0,33,10001336.SH,0.13,2.609,2.5980000000000003,0.1710106818246442,call,-0.1468531468531469,0.2159258106891214,0.96,0.04636363636363653
212,2635,2018-06-25,2.65,48131.0,30,10001339.SH,0.03,2.609,2.548,0.17404530482813,call,-1.0,0.2281313457202315,1.04,622,2.55,25850.0,30,10001337.SH,0.06,2.609,2.548,0.17404530482813,call,-0.0166666666666639,0.2011177593544423,1,2952,2.45,6653.0,30,10001335.SH,0.13,2.609,2.548,0.17404530482813,call,0.2230769230769216,0.2327470078945159,0.96,0.0009999999999994735
213,2658,2018-06-28,2.55,74862.0,27,10001337.SH,0.03,2.609,2.441,0.1866686164930922,call,1.0740740740740802,0.2598524449719787,1.04,625,2.45,86597.0,27,10001335.SH,0.06,2.609,2.441,0.1866686164930922,call,1.83333333333333,0.235323178958267,1,2963,2.35,11213.0,27,10001365.SH,0.12,2.609,2.441,0.1866686164930922,call,1.2870370370370363,0.235331940836668,0.96,-0.03333333333333284
214,2667,2018-06-29,2.6,60507.0,26,10001338.SH,0.02,2.609,2.495,0.2061790611414615,call,-0.6346153846153905,0.2092192782261968,1.04,626,2.5,110127.0,26,10001336.SH,0.06,2.609,2.495,0.2061790611414615,call,0.942307692307692,0.227517060558319,1,2967,2.4,35745.0,26,10001355.SH,0.12,2.609,2.495,0.2061790611414615,call,0.8557692307692315,0.2208101704677045,0.96,-0.023076923076923064
215,2699,2018-07-09,2.6,8091.0,44,10001392.SH,0.04,2.499,2.496,0.2436540473726315,call,-0.6818181818181818,0.2246720130764245,1.04,631,2.5,10825.0,44,10001390.SH,0.08,2.499,2.496,0.2436540473726315,call,-0.6818181818181818,0.2272901457891166,1,2990,2.4,8820.0,44,10001388.SH,0.14,2.499,2.496,0.2436540473726315,call,-0.1996753246753237,0.2309407496423721,0.96,0.05386363636363648
216,2703,2018-07-10,2.6,4977.0,43,10001392.SH,0.04,2.499,2.4930000000000003,0.2427647692781822,call,-0.6976744186046512,0.2305938507832289,1.04,632,2.5,12595.0,43,10001390.SH,0.08,2.499,2.4930000000000003,0.2427647692781822,call,-0.6976744186046512,0.2347035889856219,1,2996,2.4,6895.0,43,10001388.SH,0.14,2.499,2.4930000000000003,0.2427647692781822,call,-0.2043189368770754,0.2411930414408147,0.96,0.05511627906976757
217,2707,2018-07-11,2.55,9970.0,42,10001391.SH,0.04,2.499,2.454,0.2427976437015681,call,-0.7142857142857143,0.2262505220947563,1.04,633,2.45,16277.0,42,10001389.SH,0.09,2.499,2.454,0.2427976437015681,call,-0.3253968253968259,0.2555027385897039,1,3001,2.35,3104.0,42,10001387.SH,0.15,2.499,2.454,0.2427976437015681,call,-0.0047619047619046,0.257543242978692,0.96,0.02928571428571439
218,2712,2018-07-12,2.6,9476.0,41,10001392.SH,0.04,2.499,2.505,0.2550800671805858,call,-0.7317073170731707,0.223433786804974,1.04,634,2.5,16619.0,41,10001390.SH,0.08,2.499,2.505,0.2550800671805858,call,-0.7317073170731707,0.2218485424651503,1,3007,2.4,9613.0,41,10001388.SH,0.15,2.499,2.505,0.2550800671805858,call,-0.248780487804877,0.2528597507525683,0.96,0.05048780487804892
219,2716,2018-07-13,2.6,4019.0,40,10001392.SH,0.04,2.499,2.509,0.2519898130391338,call,-0.75,0.2219259092553853,1.04,635,2.5,9014.0,40,10001390.SH,0.09,2.499,2.509,0.2519898130391338,call,-0.75,0.2486326510632932,1,3013,2.4,2596.0,40,10001388.SH,0.15,2.499,2.509,0.2519898130391338,call,-0.254999999999999,0.2459117599943876,0.96,0.06675000000000014
220,2720,2018-07-16,2.6,7073.0,37,10001392.SH,0.03,2.499,2.49,0.252270606405884,call,-0.8108108108108109,0.2169820640710592,1.04,636,2.5,16878.0,37,10001390.SH,0.07,2.499,2.49,0.252270606405884,call,-0.8108108108108109,0.2276880661986768,1,3019,2.4,3750.0,37,10001388.SH,0.13,2.499,2.49,0.252270606405884,call,-0.1933471933471921,0.2333670747040808,0.96,0.06405405405405423
221,2737,2018-07-20,2.65,56805.0,33,10001393.SH,0.02,2.499,2.54,0.2602303416227794,call,-0.9090909090909092,0.1860436926231384,1.04,640,2.55,57250.0,33,10001391.SH,0.06,2.499,2.54,0.2602303416227794,call,-0.9090909090909092,0.2043516673444211,1,3043,2.45,58726.0,33,10001389.SH,0.12,2.499,2.54,0.2602303416227794,call,-0.5378787878787884,0.2041134276983738,0.96,0.026363636363636297
222,2785,2018-08-08,2.6,15006.0,49,10001241.SH,0.05,2.638,2.494,0.2265554517378123,call,-0.1469387755102064,0.244071765530169,1.04,647,2.5,9908.0,49,10001281.SH,0.09,2.638,2.494,0.2265554517378123,call,0.3265306122448973,0.2446470096692741,1,3093,2.4,3840.0,49,10001357.SH,0.15,2.638,2.494,0.2265554517378123,call,0.3591836734693878,0.2531702907965779,0.96,-0.012244897959183685
223,2802,2018-08-09,2.65,7792.0,48,10001242.SH,0.05,2.638,2.551,0.2390599707940538,call,-0.625,0.2346584086874723,1.04,648,2.55,17852.0,48,10001275.SH,0.09,2.638,2.551,0.2390599707940538,call,-0.0138888888888883,0.2323000328868329,1,3099,2.45,6108.0,48,10001311.SH,0.16,2.638,2.551,0.2390599707940538,call,0.1093749999999989,0.2665215457367002,0.96,-0.011250000000000288
224,2817,2018-08-10,2.65,11219.0,47,10001242.SH,0.05,2.638,2.551,0.2315925591080653,call,-0.6382978723404256,0.2373009196876883,1.04,649,2.55,13602.0,47,10001275.SH,0.09,2.638,2.551,0.2315925591080653,call,-0.01418439716312,0.2349791411206424,1,3106,2.45,2942.0,47,10001311.SH,0.15,2.638,2.551,0.2315925591080653,call,0.1617021276595734,0.2382721172840595,0.96,-0.005106382978723693
225,2865,2018-08-15,2.55,24596.0,42,10001275.SH,0.05,2.638,2.454,0.2403677551166952,call,0.542857142857144,0.2587928537316025,1.04,652,2.45,13362.0,42,10001311.SH,0.09,2.638,2.454,0.2403677551166952,call,0.7777777777777757,0.2555027385897039,1,3126,2.35,5429.0,42,10001367.SH,0.15,2.638,2.454,0.2403677551166952,call,0.6571428571428564,0.257543242978692,0.96,-0.014285714285713982
226,2882,2018-08-16,2.55,32044.0,41,10001275.SH,0.05,2.638,2.4530000000000003,0.2396095549715742,call,0.5560975609756109,0.2632660012714863,1.04,653,2.45,34710.0,41,10001311.SH,0.09,2.638,2.4530000000000003,0.2396095549715742,call,0.7967479674796726,0.2604774589645862,1,3131,2.35,9590.0,41,10001367.SH,0.15,2.638,2.4530000000000003,0.2396095549715742,call,0.6731707317073162,0.2635790447093249,0.96,-0.014634146341463102
227,2916,2018-08-20,2.55,53532.0,37,10001275.SH,0.05,2.638,2.458,0.2490499356338985,call,0.6162162162162175,0.2717059551470578,1.04,655,2.45,63171.0,37,10001311.SH,0.09,2.638,2.458,0.2490499356338985,call,0.8828828828828805,0.2665205920628606,1,3141,2.35,18444.0,37,10001367.SH,0.15,2.638,2.458,0.2490499356338985,call,0.745945945945945,0.2653726071784794,0.96,-0.01621621621621587
228,2930,2018-08-21,2.6,47889.0,36,10001241.SH,0.04,2.638,2.496,0.2374631493688765,call,-0.0416666666666705,0.2497721720923483,1.04,656,2.5,86704.0,36,10001281.SH,0.07,2.638,2.496,0.2374631493688765,call,0.8095238095238082,0.2212443304831683,1,3146,2.4,27203.0,36,10001357.SH,0.14,2.638,2.496,0.2374631493688765,call,0.5833333333333331,0.2584108477542401,0.96,-0.03333333333333334
229,2946,2018-08-22,2.6,41676.0,35,10001241.SH,0.03,2.638,2.499,0.2336872788958295,call,0.2285714285714231,0.2135071150181293,1.04,657,2.5,78020.0,35,10001281.SH,0.07,2.638,2.499,0.2336872788958295,call,0.8326530612244883,0.2195632419224679,1,3152,2.4,18409.0,35,10001357.SH,0.13,2.638,2.499,0.2336872788958295,call,0.712087912087912,0.2149422749374508,0.96,-0.017142857142857133
230,2962,2018-08-23,2.6,98398.0,34,10001241.SH,0.03,2.638,2.509,0.2266262245586458,call,0.2352941176470532,0.2054590614860058,1.04,658,2.5,159575.0,34,10001281.SH,0.07,2.638,2.509,0.2266262245586458,call,0.8571428571428557,0.2053698333773911,1,3158,2.4,37199.0,34,10001357.SH,0.14,2.638,2.509,0.2266262245586458,call,0.6176470588235291,0.2287532602728605,0.96,-0.026470588235294117
231,3010,2018-08-28,2.65,52368.0,29,10001242.SH,0.03,2.638,2.56,0.2344742326658371,call,-1.0344827586206895,0.2178005546438694,1.04,661,2.55,83549.0,29,10001275.SH,0.07,2.638,2.56,0.2344742326658371,call,0.2660098522167499,0.217372057066828,1,3177,2.45,18087.0,29,10001311.SH,0.14,2.638,2.56,0.2344742326658371,call,0.3546798029556628,0.2415447682737708,0.96,-0.018620689655172863
232,3025,2018-08-29,2.65,39239.0,28,10001242.SH,0.03,2.638,2.553,0.2339484607232932,call,-1.0714285714285714,0.2304360177627802,1.04,662,2.55,74078.0,28,10001275.SH,0.07,2.638,2.553,0.2339484607232932,call,0.2755102040816338,0.2349680546622574,1,3184,2.45,17505.0,28,10001311.SH,0.13,2.638,2.553,0.2339484607232932,call,0.4780219780219756,0.2250484758245944,0.96,-0.008571428571429025
233,3059,2018-09-04,2.65,5373.0,50,10001450.SH,0.04,2.525,2.55,0.211938868007543,call,-0.6,0.2018248489018679,1.04,665,2.55,9145.0,50,10001448.SH,0.09,2.525,2.55,0.211938868007543,call,-0.6,0.2285972749954759,1,3206,2.45,3513.0,50,10001446.SH,0.15,2.525,2.55,0.211938868007543,call,-0.300000000000001,0.2322273748611807,0.96,0.03899999999999983
234,3073,2018-09-07,2.6,15657.0,47,10001449.SH,0.04,2.525,2.491,0.2047543103078297,call,-0.6382978723404256,0.2219725200642943,1.04,668,2.5,16340.0,47,10001447.SH,0.08,2.525,2.491,0.2047543103078297,call,-0.4388297872340433,0.2265260146251619,1,3218,2.4,5130.0,47,10001445.SH,0.14,2.525,2.491,0.2047543103078297,call,-0.0683890577507599,0.2339060196326673,0.96,0.03510638297872351
235,3083,2018-09-11,2.55,11783.0,43,10001448.SH,0.05,2.525,2.449,0.1915313007902522,call,-0.6976744186046512,0.2612761608052253,1.04,670,2.45,11004.0,43,10001446.SH,0.09,2.525,2.449,0.1915313007902522,call,-0.1162790697674439,0.2602426167815924,1,3227,2.35,2342.0,43,10001444.SH,0.15,2.525,2.449,0.1915313007902522,call,0.1162790697674411,0.2664395893911123,0.96,0.0034883720930234913
236,3105,2018-09-17,2.55,14221.0,37,10001448.SH,0.03,2.525,2.452,0.1801451326488748,call,-0.8108108108108109,0.2082904595110714,1.04,674,2.45,18071.0,37,10001446.SH,0.07,2.525,2.452,0.1801451326488748,call,0.0579150579150548,0.2124871012420952,1,3245,2.35,3582.0,37,10001444.SH,0.14,2.525,2.452,0.1801451326488748,call,0.2027027027027016,0.2436485131592452,0.96,-0.0040540540540537654
237,3120,2018-09-20,2.65,26059.0,34,10001450.SH,0.02,2.525,2.541,0.1810478181267588,call,-0.8823529411764706,0.1821261196994185,1.04,677,2.55,48644.0,34,10001448.SH,0.06,2.525,2.541,0.1810478181267588,call,-0.8823529411764706,0.1994535388997793,1,3262,2.45,31097.0,34,10001446.SH,0.12,2.525,2.541,0.1810478181267588,call,-0.3308823529411784,0.1976365518169403,0.96,0.04852941176470564
238,3126,2018-09-25,2.7,55982.0,29,10001451.SH,0.02,2.525,2.6,0.2206897410049141,call,-1.0344827586206895,0.1845534580395817,1.04,679,2.6,89803.0,29,10001449.SH,0.06,2.525,2.6,0.2206897410049141,call,-1.0344827586206895,0.1971599533156156,1,3277,2.5,31126.0,29,10001447.SH,0.13,2.525,2.6,0.2206897410049141,call,-0.8355437665782501,0.2259097625109553,0.96,-0.005172413793103539
239,3143,2018-10-09,2.65,9612.0,50,10001475.SH,0.05,2.466,2.545,0.2767590887431821,call,-0.6,0.2356582164990305,1.04,683,2.55,8514.0,50,10001473.SH,0.09,2.466,2.545,0.2767590887431821,call,-0.6,0.2356228113577366,1,3304,2.45,2727.0,50,10001471.SH,0.15,2.466,2.545,0.2767590887431821,call,-0.5359999999999999,0.2428992831490338,0.96,-0.002400000000000002
240,3149,2018-10-10,2.65,12080.0,49,10001475.SH,0.05,2.466,2.545,0.2762031941296474,call,-0.6122448979591837,0.2382050620922148,1.04,684,2.55,10615.0,49,10001473.SH,0.1,2.466,2.545,0.2762031941296474,call,-0.6122448979591837,0.2651537390322984,1,3308,2.45,2075.0,49,10001471.SH,0.15,2.466,2.545,0.2762031941296474,call,-0.546938775510204,0.2456766793929339,0.96,0.009795918367346947
241,3163,2018-10-12,2.6,17755.0,47,10001474.SH,0.05,2.466,2.494,0.317640339682569,call,-0.6382978723404256,0.2495247533355951,1.04,686,2.5,19905.0,47,10001472.SH,0.1,2.466,2.494,0.317640339682569,call,-0.6382978723404256,0.2782759334370792,1,3316,2.4,5762.0,47,10001490.SH,0.15,2.466,2.494,0.317640339682569,call,-0.3574468085106371,0.2591287853415906,0.96,0.04212765957446827
